0.05,1E-35,1E-35
0.15,1E-35,1E-35
0.25,1E-35,1E-35
0.35,1E-35,1E-35
0.45,1E-35,1E-35
0.55,1E-35,1E-35
0.65,1E-35,1E-35
0.75,1E-35,1E-35
0.85,1E-35,1E-35
0.95,1E-35,1E-35
1.05,2.18751E-12,1.93687E-12
1.15,4.40669E-12,5.21972E-12
1.25,1.16447E-11,9.52218E-12
1.35,4.00446E-10,4.44524E-10
1.45,2.30007E-10,2.71751E-10
1.55,6.0289E-10,6.37265E-10
1.65,1.98826E-9,2.29471E-9
1.75,7.5394E-8,7.94796E-8
1.85,3.05457E-8,3.07604E-8
1.95,3.21183E-9,3.32483E-9
2.05,1.09879E-8,1.12952E-8
2.15,6.12804E-9,6.42136E-9
2.25,7.46992E-9,7.7862E-9
2.35,1.47811E-8,1.4008E-8
2.45,1.01889E-8,1.07578E-8
2.55,1.17971E-8,1.23041E-8
2.65,1.28461E-8,1.3397E-8
2.75,1.53844E-8,1.57986E-8
2.85,1.5586E-8,1.64191E-8
2.95,1.70061E-8,1.80463E-8
3.05,1.83537E-8,1.94505E-8
3.15,1.9708E-8,2.10162E-8
3.25,2.0884E-8,2.2262E-8
3.35,2.18638E-8,2.36169E-8
3.45,2.2785E-8,2.47927E-8
3.55,2.36077E-8,2.57889E-8
3.65,2.46047E-8,2.69853E-8
3.75,2.50471E-8,2.78394E-8
3.85,2.57452E-8,2.85199E-8
3.95,2.62397E-8,2.95203E-8
4.05,2.65608E-8,3.01651E-8
4.15,2.70838E-8,3.09529E-8
4.25,2.7422E-8,3.12488E-8
4.35,2.77315E-8,3.20815E-8
4.45,2.77956E-8,3.22607E-8
4.55,2.81191E-8,3.29171E-8
4.65,2.80787E-8,3.32887E-8
4.75,2.81314E-8,3.33222E-8
4.85,2.81603E-8,3.35271E-8
4.95,2.81957E-8,3.38456E-8
5.05,2.83651E-8,3.41166E-8
5.15,2.81204E-8,3.41482E-8
5.25,2.79948E-8,3.41994E-8
5.35,2.79287E-8,3.42311E-8
5.45,2.77032E-8,3.42284E-8
5.55,2.76728E-8,3.4277E-8
5.65,2.73973E-8,3.40684E-8
5.75,2.73287E-8,3.41078E-8
5.85,2.6999E-8,3.40763E-8
5.95,2.66768E-8,3.38172E-8
6.05,2.6569E-8,3.38182E-8
6.15,2.63679E-8,3.34959E-8
6.25,2.62652E-8,3.34059E-8
6.35,2.58087E-8,3.29152E-8
6.45,2.56309E-8,3.29872E-8
6.55,2.54152E-8,3.26676E-8
6.65,2.52003E-8,3.25097E-8
6.75,2.48028E-8,3.2296E-8
6.85,2.44745E-8,3.19495E-8
6.95,2.42513E-8,3.2106E-8
7.05,2.40166E-8,3.14311E-8
7.15,2.37152E-8,3.12244E-8
7.25,2.35208E-8,3.10134E-8
7.35,6.79413E-8,1.04933E-7
7.45,2.29423E-8,3.04398E-8
7.55,2.25061E-8,3.02276E-8
7.65,2.28853E-8,3.07008E-8
7.75,2.2145E-8,2.96655E-8
7.85,2.18633E-8,2.94726E-8
7.95,2.19273E-8,2.9804E-8
8.05,2.12869E-8,2.90536E-8
8.15,2.11466E-8,2.86519E-8
8.25,2.10063E-8,2.87374E-8
8.35,8.05204E-7,1.33366E-6
8.45,2.03697E-8,2.77974E-8
8.55,2.00306E-8,2.75673E-8
8.65,1.97687E-8,2.71955E-8
8.75,2.7416E-8,4.18173E-8
8.85,1.93228E-8,2.67777E-8
8.95,1.9217E-8,2.6303E-8
9.05,1.88861E-8,2.60283E-8
9.15,1.85642E-8,2.58045E-8
9.25,1.86114E-8,2.59885E-8
9.35,1.80964E-8,2.55109E-8
9.45,1.81369E-8,2.50422E-8
9.55,3.55029E-8,5.77083E-8
9.65,3.26836E-7,5.61993E-7
9.75,1.73797E-8,2.47724E-8
9.85,3.92809E-8,6.64245E-8
9.95,1.63612E-7,2.69394E-7
10.05,1.66386E-8,2.35669E-8
10.15,2.23447E-8,3.43671E-8
10.25,1.61823E-8,2.24332E-8
10.35,1.48637E-8,1.99609E-8
10.45,1.4468E-8,1.97416E-8
10.55,1.45348E-8,1.97723E-8
10.65,1.42526E-8,1.95959E-8
10.75,1.42341E-8,1.9423E-8
10.85,1.40216E-8,1.91631E-8
10.95,1.5592E-8,2.20553E-8
11.05,1.37356E-8,1.90678E-8
11.15,1.37421E-8,1.89407E-8
11.25,1.34618E-8,1.86601E-8
11.35,6.70377E-8,1.09084E-7
11.45,1.37038E-8,1.91076E-8
11.55,1.86772E-8,2.74651E-8
11.65,1.77008E-8,2.56857E-8
11.75,1.24031E-8,1.67437E-8
11.85,1.24242E-8,1.70378E-8
11.95,1.20386E-8,1.66903E-8
12.05,1.35514E-8,1.92103E-8
12.15,1.16279E-8,1.59106E-8
12.25,1.15826E-8,1.5892E-8
12.35,1.13458E-8,1.57218E-8
12.45,1.13956E-8,1.57486E-8
12.55,1.11649E-8,1.56283E-8
12.65,1.11142E-8,1.53774E-8
12.75,1.1034E-8,1.52563E-8
12.85,1.09146E-8,1.52167E-8
12.95,1.06975E-8,1.52115E-8
13.05,1.05258E-8,1.50006E-8
13.15,1.04732E-8,1.48731E-8
13.25,1.04646E-8,1.46304E-8
13.35,1.04062E-8,1.46195E-8
13.45,1.01236E-8,1.44854E-8
13.55,1.00811E-8,1.43917E-8
13.65,9.95008E-9,1.43199E-8
13.75,9.94761E-9,1.40982E-8
13.85,9.89359E-9,1.4159E-8
13.95,9.7645E-9,1.39554E-8
14.05,9.60895E-9,1.39058E-8
14.15,9.5416E-9,1.37524E-8
14.25,9.28979E-9,1.36336E-8
14.35,9.28732E-9,1.36102E-8
14.45,9.30489E-9,1.34532E-8
14.55,9.16538E-9,1.33551E-8
14.65,9.06196E-9,1.32296E-8
14.75,8.9254E-9,1.30229E-8
14.85,8.81929E-9,1.29343E-8
14.95,8.75505E-9,1.28357E-8
15.05,8.64463E-9,1.27499E-8
15.15,8.57676E-9,1.26272E-8
15.25,8.51746E-9,1.25163E-8
15.35,8.35553E-9,1.24018E-8
15.45,8.29846E-9,1.23993E-8
15.55,8.18514E-9,1.23457E-8
15.65,8.13276E-9,1.21623E-8
15.75,8.04048E-9,1.20298E-8
15.85,8.05376E-9,1.20286E-8
15.95,7.88541E-9,1.18611E-8
16.05,7.87652E-9,1.17966E-8
16.15,7.74933E-9,1.16662E-8
16.25,7.66609E-9,1.15672E-8
16.35,7.54733E-9,1.14348E-8
16.45,7.43019E-9,1.14164E-8
16.55,7.40647E-9,1.13111E-8
16.65,7.29906E-9,1.126E-8
16.75,7.26093E-9,1.11615E-8
16.85,7.20702E-9,1.10939E-8
16.95,7.15889E-9,1.10463E-8
17.05,6.97648E-9,1.08397E-8
17.15,6.91991E-9,1.07126E-8
17.25,6.81803E-9,1.06051E-8
17.35,6.76226E-9,1.05742E-8
17.45,6.76143E-9,1.04558E-8
17.55,6.64936E-9,1.04326E-8
17.65,6.65647E-9,1.03699E-8
17.75,6.54432E-9,1.03319E-8
17.85,6.46163E-9,1.01911E-8
17.95,6.34702E-9,1.00797E-8
18.05,6.28497E-9,9.97843E-9
18.15,6.20133E-9,9.87443E-9
18.25,6.12581E-9,9.79703E-9
18.35,6.08449E-9,9.85723E-9
18.45,6.05152E-9,9.66352E-9
18.55,6.00275E-9,9.51105E-9
18.65,5.91174E-9,9.52545E-9
18.75,5.81424E-9,9.47233E-9
18.85,5.7883E-9,9.50234E-9
18.95,5.69547E-9,9.27928E-9
19.05,5.66239E-9,9.20717E-9
19.15,5.58535E-9,9.05754E-9
19.25,5.50961E-9,9.03758E-9
19.35,5.45939E-9,8.96285E-9
19.45,5.46047E-9,8.8042E-9
19.55,5.32491E-9,8.78974E-9
19.65,5.22414E-9,8.71518E-9
19.75,5.15943E-9,8.69129E-9
19.85,5.17965E-9,8.6415E-9
19.95,5.14495E-9,8.52788E-9
20.05,5.02464E-9,8.43263E-9
20.15,5.04548E-9,8.41631E-9
20.25,4.92216E-9,8.37299E-9
20.35,4.86084E-9,8.20313E-9
20.45,4.80169E-9,8.11303E-9
20.55,4.78815E-9,8.13377E-9
20.65,4.69329E-9,8.03055E-9
20.75,4.66481E-9,8.01377E-9
20.85,4.567E-9,8.02747E-9
20.95,4.53809E-9,7.74503E-9
21.05,4.53315E-9,7.83202E-9
21.15,4.45221E-9,7.71183E-9
21.25,4.42703E-9,7.66177E-9
21.35,4.34985E-9,7.55875E-9
21.45,4.21994E-9,7.58355E-9
21.55,4.24044E-9,7.46637E-9
21.65,4.17707E-9,7.39564E-9
21.75,4.09681E-9,7.3252E-9
21.85,4.04429E-9,7.3194E-9
21.95,4.06565E-9,7.17795E-9
22.05,3.98493E-9,7.23571E-9
22.15,3.94227E-9,7.07915E-9
22.25,3.89464E-9,7.05129E-9
22.35,3.77532E-9,7.00849E-9
