0.05,1E-35,1E-35
0.15,1E-35,1E-35
0.25,1E-35,1E-35
0.35,1E-35,1E-35
0.45,1E-35,1E-35
0.55,1E-35,1E-35
0.65,1E-35,1E-35
0.75,1E-35,1E-35
0.85,1E-35,1E-35
0.95,1E-35,1E-35
1.05,1.31525E-12,2.1458E-12
1.15,2.33694E-12,2.48149E-12
1.25,7.96388E-12,9.62793E-12
1.35,2.6973E-10,3.47009E-10
1.45,1.56038E-10,2.03651E-10
1.55,4.12141E-10,4.94719E-10
1.65,1.30748E-9,1.72439E-9
1.75,4.59354E-8,5.73925E-8
1.85,2.56245E-8,2.95658E-8
1.95,2.82493E-9,3.11659E-9
2.05,9.96054E-9,1.11007E-8
2.15,5.13878E-9,5.70634E-9
2.25,6.16257E-9,6.88772E-9
2.35,1.16155E-8,1.35739E-8
2.45,8.1671E-9,9.29171E-9
2.55,9.18188E-9,1.06097E-8
2.65,9.93241E-9,1.1498E-8
2.75,1.14443E-8,1.35295E-8
2.85,1.15973E-8,1.36845E-8
2.95,1.23133E-8,1.46825E-8
3.05,1.3096E-8,1.56827E-8
3.15,1.36558E-8,1.65264E-8
3.25,1.41909E-8,1.73227E-8
3.35,1.45421E-8,1.79604E-8
3.45,1.49016E-8,1.84641E-8
3.55,1.51953E-8,1.90849E-8
3.65,1.53667E-8,1.94234E-8
3.75,1.55113E-8,1.97647E-8
3.85,1.56546E-8,1.99713E-8
3.95,1.57751E-8,2.02306E-8
4.05,1.57616E-8,2.02871E-8
4.15,1.57564E-8,2.0421E-8
4.25,1.57393E-8,2.05682E-8
4.35,1.55922E-8,2.05264E-8
4.45,1.55093E-8,2.05151E-8
4.55,1.53636E-8,2.0445E-8
4.65,1.52657E-8,2.03595E-8
4.75,1.50636E-8,2.02814E-8
4.85,1.48685E-8,2.00864E-8
4.95,1.46705E-8,1.99096E-8
5.05,1.45236E-8,1.9811E-8
5.15,1.43928E-8,1.95856E-8
5.25,1.41356E-8,1.94724E-8
5.35,1.38213E-8,1.92362E-8
5.45,1.36691E-8,1.89859E-8
5.55,1.35044E-8,1.87063E-8
5.65,1.32726E-8,1.85513E-8
5.75,1.30838E-8,1.82897E-8
5.85,1.28341E-8,1.80158E-8
5.95,1.26124E-8,1.78248E-8
6.05,1.24381E-8,1.76261E-8
6.15,1.22067E-8,1.73563E-8
6.25,1.19741E-8,1.70306E-8
6.35,1.17455E-8,1.68322E-8
6.45,1.16122E-8,1.65453E-8
6.55,1.1346E-8,1.63865E-8
6.65,1.10818E-8,1.6109E-8
6.75,1.09466E-8,1.58404E-8
6.85,1.0742E-8,1.57096E-8
6.95,1.05432E-8,1.54515E-8
7.05,1.03545E-8,1.52256E-8
7.15,1.01349E-8,1.50333E-8
7.25,9.95749E-9,1.47511E-8
7.35,1.57342E-8,3.19069E-8
7.45,9.57522E-9,1.42483E-8
7.55,9.35909E-9,1.41531E-8
7.65,9.21415E-9,1.40492E-8
7.75,9.05607E-9,1.36251E-8
7.85,8.8605E-9,1.33618E-8
7.95,8.76379E-9,1.33372E-8
8.05,8.52896E-9,1.29715E-8
8.15,8.40395E-9,1.28526E-8
8.25,8.26883E-9,1.26824E-8
8.35,1.10481E-7,3.09835E-7
8.45,7.87682E-9,1.22336E-8
8.55,7.74448E-9,1.20517E-8
8.65,7.56519E-9,1.18076E-8
8.75,8.06988E-9,1.41062E-8
8.85,7.24394E-9,1.14253E-8
8.95,7.09547E-9,1.12808E-8
9.05,6.96054E-9,1.10297E-8
9.15,6.80998E-9,1.0953E-8
9.25,6.73942E-9,1.08564E-8
9.35,6.55803E-9,1.05996E-8
9.45,6.43284E-9,1.04819E-8
9.55,7.50265E-9,1.54651E-8
9.65,3.29788E-8,1.13483E-7
9.75,6.02717E-9,9.90118E-9
9.85,7.42693E-9,1.66538E-8
9.95,2.38444E-8,6.36242E-8
10.05,5.63846E-9,9.47969E-9
10.15,6.31161E-9,1.17253E-8
10.25,5.33122E-9,9.17685E-9
10.35,5.16254E-9,8.65654E-9
10.45,5.03857E-9,8.50424E-9
10.55,4.95167E-9,8.39597E-9
10.65,4.82253E-9,8.31854E-9
10.75,4.72446E-9,8.14634E-9
10.85,4.6181E-9,7.99201E-9
10.95,4.66343E-9,8.51784E-9
11.05,4.40497E-9,7.7447E-9
11.15,4.30937E-9,7.72552E-9
11.25,4.1859E-9,7.5675E-9
11.35,9.05143E-9,2.56222E-8
11.45,3.98869E-9,7.48005E-9
11.55,4.23144E-9,9.15222E-9
11.65,4.13298E-9,8.66604E-9
11.75,3.66031E-9,6.91125E-9
11.85,3.56346E-9,6.86243E-9
11.95,3.44486E-9,6.68025E-9
12.05,3.43834E-9,7.02186E-9
12.15,3.24874E-9,6.3753E-9
12.25,3.1407E-9,6.34188E-9
12.35,3.05297E-9,6.25969E-9
12.45,2.96207E-9,6.14986E-9
12.55,2.85454E-9,6.05784E-9
12.65,2.7651E-9,5.92488E-9
12.75,2.68577E-9,5.87289E-9
12.85,2.5743E-9,5.77815E-9
12.95,2.47939E-9,5.72028E-9
13.05,2.40761E-9,5.631E-9
13.15,2.29962E-9,5.57655E-9
13.25,2.21472E-9,5.40977E-9
13.35,2.10401E-9,5.3331E-9
13.45,2.01609E-9,5.24799E-9
13.55,1.90025E-9,5.15697E-9
13.65,1.8131E-9,5.06627E-9
13.75,1.71155E-9,4.99827E-9
13.85,1.60671E-9,4.87915E-9
13.95,1.50451E-9,4.85026E-9
14.05,1.40239E-9,4.72809E-9
14.15,1.31018E-9,4.63044E-9
14.25,1.17801E-9,4.59859E-9
14.35,1.08112E-9,4.46979E-9
14.45,9.49338E-10,4.45059E-9
14.55,8.4124E-10,4.28507E-9
14.65,6.84206E-10,4.24198E-9
14.75,5.59955E-10,4.17268E-9
14.85,4.50515E-10,4.09835E-9
14.95,3.36104E-10,4.02629E-9
15.05,1E-35,3.96979E-9
15.15,1E-35,3.89503E-9
15.25,1E-35,3.81975E-9
15.35,1E-35,3.75247E-9
15.45,1E-35,3.70058E-9
15.55,1E-35,3.55723E-9
15.65,1E-35,3.49713E-9
15.75,1E-35,3.43781E-9
15.85,1E-35,3.35222E-9
15.95,1E-35,3.2926E-9
16.05,1E-35,3.26027E-9
16.15,1E-35,3.16302E-9
16.25,1E-35,3.09494E-9
16.35,1E-35,2.98782E-9
16.45,1E-35,2.96075E-9
16.55,1E-35,2.88515E-9
16.65,1E-35,2.8353E-9
16.75,1E-35,2.71496E-9
16.85,1E-35,2.67083E-9
16.95,1E-35,2.60638E-9
17.05,1E-35,2.54664E-9
17.15,1E-35,2.43961E-9
17.25,1E-35,2.41594E-9
17.35,1E-35,2.30551E-9
17.45,1E-35,2.26846E-9
17.55,1E-35,2.18641E-9
17.65,1E-35,2.11687E-9
17.75,1E-35,2.0457E-9
17.85,1E-35,1.97709E-9
17.95,1E-35,1.89705E-9
18.05,1E-35,1.82348E-9
18.15,1E-35,1.73604E-9
18.25,1E-35,1.70274E-9
18.35,1E-35,1.59644E-9
18.45,1E-35,1.55206E-9
18.55,1E-35,1.46812E-9
18.65,1E-35,1.39796E-9
18.75,1E-35,1.29888E-9
18.85,1E-35,1.25456E-9
18.95,1E-35,1.1801E-9
19.05,1E-35,1.06994E-9
19.15,1E-35,9.88563E-10
19.25,1E-35,9.16678E-10
19.35,1E-35,8.15831E-10
19.45,1E-35,7.23602E-10
19.55,1E-35,6.39439E-10
19.65,1E-35,5.16603E-10
19.75,1E-35,4.2741E-10
19.85,1E-35,3.20455E-10
19.95,1E-35,2.71408E-10
20.05,1E-35,1E-35
20.15,1E-35,1E-35
20.25,1E-35,1E-35
20.35,1E-35,1E-35
20.45,1E-35,1E-35
20.55,1E-35,1E-35
20.65,1E-35,1E-35
20.75,1E-35,1E-35
20.85,1E-35,1E-35
20.95,1E-35,1E-35
21.05,1E-35,1E-35
21.15,1E-35,1E-35
21.25,1E-35,1E-35
21.35,1E-35,1E-35
21.45,1E-35,1E-35
21.55,1E-35,1E-35
21.65,1E-35,1E-35
21.75,1E-35,1E-35
21.85,1E-35,1E-35
21.95,1E-35,1E-35
22.05,1E-35,1E-35
22.15,1E-35,1E-35
22.25,1E-35,1E-35
22.35,1E-35,1E-35
22.45,1E-35,1E-35
22.55,1E-35,1E-35
22.65,1E-35,1E-35
22.75,1E-35,1E-35
22.85,1E-35,1E-35
22.95,1E-35,1E-35
23.05,1E-35,1E-35
23.15,1E-35,1E-35
23.25,1E-35,1E-35
23.35,1E-35,1E-35
23.45,1E-35,1E-35
23.55,1E-35,1E-35
23.65,1E-35,1E-35
23.75,1E-35,1E-35
23.85,1E-35,1E-35
23.95,1E-35,1E-35
24.05,1E-35,1E-35
24.15,1E-35,1E-35
24.25,1E-35,1E-35
24.35,1E-35,1E-35
24.45,1E-35,1E-35
