1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35	1.000000e-35
2.872734e-12	2.738138e-12	2.603542e-12	2.468946e-12	2.334350e-12	2.199754e-12	2.065158e-12	1.930562e-12	1.795966e-12
3.088959e-12	3.004228e-12	2.919497e-12	2.834766e-12	2.750035e-12	2.665304e-12	2.580573e-12	2.495842e-12	2.411111e-12
1.297813e-11	1.285836e-11	1.273859e-11	1.261882e-11	1.249905e-11	1.237928e-11	1.225951e-11	1.213974e-11	1.201997e-11
2.330643e-10	2.541726e-10	2.752809e-10	2.963892e-10	3.174975e-10	3.386058e-10	3.597141e-10	3.808224e-10	4.019307e-10
2.737384e-10	2.722968e-10	2.708552e-10	2.694136e-10	2.679720e-10	2.665304e-10	2.650888e-10	2.636472e-10	2.622056e-10
6.818829e-10	6.841978e-10	6.865127e-10	6.888276e-10	6.911425e-10	6.934574e-10	6.957723e-10	6.980872e-10	7.004021e-10
2.446382e-09	2.435784e-09	2.425186e-09	2.414588e-09	2.403990e-09	2.393392e-09	2.382794e-09	2.372196e-09	2.361598e-09
7.760952e-08	7.687614e-08	7.614276e-08	7.540938e-08	7.467600e-08	7.394262e-08	7.320924e-08	7.247586e-08	7.174248e-08
2.602610e-08	2.580840e-08	2.559070e-08	2.537300e-08	2.515530e-08	2.493760e-08	2.471990e-08	2.450220e-08	2.428450e-08
3.876663e-09	3.886186e-09	3.895709e-09	3.905232e-09	3.914755e-09	3.924278e-09	3.933801e-09	3.943324e-09	3.952847e-09
1.076044e-08	1.075848e-08	1.075652e-08	1.075456e-08	1.075260e-08	1.075064e-08	1.074868e-08	1.074672e-08	1.074476e-08
6.880817e-09	6.897444e-09	6.914071e-09	6.930698e-09	6.947325e-09	6.963952e-09	6.980579e-09	6.997206e-09	7.013833e-09
8.286646e-09	8.378522e-09	8.470398e-09	8.562274e-09	8.654150e-09	8.746026e-09	8.837902e-09	8.929778e-09	9.021654e-09
1.442973e-08	1.460336e-08	1.477699e-08	1.495062e-08	1.512425e-08	1.529788e-08	1.547151e-08	1.564514e-08	1.581877e-08
1.157845e-08	1.162310e-08	1.166775e-08	1.171240e-08	1.175705e-08	1.180170e-08	1.184635e-08	1.189100e-08	1.193565e-08
1.345905e-08	1.354720e-08	1.363535e-08	1.372350e-08	1.381165e-08	1.389980e-08	1.398795e-08	1.407610e-08	1.416425e-08
1.473246e-08	1.481612e-08	1.489978e-08	1.498344e-08	1.506710e-08	1.515076e-08	1.523442e-08	1.531808e-08	1.540174e-08
1.712083e-08	1.720106e-08	1.728129e-08	1.736152e-08	1.744175e-08	1.752198e-08	1.760221e-08	1.768244e-08	1.776267e-08
1.800697e-08	1.805534e-08	1.810371e-08	1.815208e-08	1.820045e-08	1.824882e-08	1.829719e-08	1.834556e-08	1.839393e-08
1.969138e-08	1.978526e-08	1.987914e-08	1.997302e-08	2.006690e-08	2.016078e-08	2.025466e-08	2.034854e-08	2.044242e-08
2.123043e-08	2.132876e-08	2.142709e-08	2.152542e-08	2.162375e-08	2.172208e-08	2.182041e-08	2.191874e-08	2.201707e-08
2.279086e-08	2.286072e-08	2.293058e-08	2.300044e-08	2.307030e-08	2.314016e-08	2.321002e-08	2.327988e-08	2.334974e-08
2.438881e-08	2.443442e-08	2.448003e-08	2.452564e-08	2.457125e-08	2.461686e-08	2.466247e-08	2.470808e-08	2.475369e-08
2.570393e-08	2.577646e-08	2.584899e-08	2.592152e-08	2.599405e-08	2.606658e-08	2.613911e-08	2.621164e-08	2.628417e-08
2.703529e-08	2.712408e-08	2.721287e-08	2.730166e-08	2.739045e-08	2.747924e-08	2.756803e-08	2.765682e-08	2.774561e-08
2.824186e-08	2.835332e-08	2.846478e-08	2.857624e-08	2.868770e-08	2.879916e-08	2.891062e-08	2.902208e-08	2.913354e-08
2.935752e-08	2.946344e-08	2.956936e-08	2.967528e-08	2.978120e-08	2.988712e-08	2.999304e-08	3.009896e-08	3.020488e-08
3.082939e-08	3.092388e-08	3.101837e-08	3.111286e-08	3.120735e-08	3.130184e-08	3.139633e-08	3.149082e-08	3.158531e-08
3.176992e-08	3.188874e-08	3.200756e-08	3.212638e-08	3.224520e-08	3.236402e-08	3.248284e-08	3.260166e-08	3.272048e-08
3.267490e-08	3.277400e-08	3.287310e-08	3.297220e-08	3.307130e-08	3.317040e-08	3.326950e-08	3.336860e-08	3.346770e-08
3.362170e-08	3.376460e-08	3.390750e-08	3.405040e-08	3.419330e-08	3.433620e-08	3.447910e-08	3.462200e-08	3.476490e-08
3.494661e-08	3.505692e-08	3.516723e-08	3.527754e-08	3.538785e-08	3.549816e-08	3.560847e-08	3.571878e-08	3.582909e-08
3.550188e-08	3.558876e-08	3.567564e-08	3.576252e-08	3.584940e-08	3.593628e-08	3.602316e-08	3.611004e-08	3.619692e-08
3.639316e-08	3.652732e-08	3.666148e-08	3.679564e-08	3.692980e-08	3.706396e-08	3.719812e-08	3.733228e-08	3.746644e-08
3.709977e-08	3.727854e-08	3.745731e-08	3.763608e-08	3.781485e-08	3.799362e-08	3.817239e-08	3.835116e-08	3.852993e-08
3.804977e-08	3.821184e-08	3.837391e-08	3.853598e-08	3.869805e-08	3.886012e-08	3.902219e-08	3.918426e-08	3.934633e-08
3.832276e-08	3.850452e-08	3.868628e-08	3.886804e-08	3.904980e-08	3.923156e-08	3.941332e-08	3.959508e-08	3.977684e-08
3.900964e-08	3.918808e-08	3.936652e-08	3.954496e-08	3.972340e-08	3.990184e-08	4.008028e-08	4.025872e-08	4.043716e-08
3.944735e-08	3.960880e-08	3.977025e-08	3.993170e-08	4.009315e-08	4.025460e-08	4.041605e-08	4.057750e-08	4.073895e-08
4.011539e-08	4.028948e-08	4.046357e-08	4.063766e-08	4.081175e-08	4.098584e-08	4.115993e-08	4.133402e-08	4.150811e-08
4.080145e-08	4.099610e-08	4.119075e-08	4.138540e-08	4.158005e-08	4.177470e-08	4.196935e-08	4.216400e-08	4.235865e-08
4.098716e-08	4.124842e-08	4.150968e-08	4.177094e-08	4.203220e-08	4.229346e-08	4.255472e-08	4.281598e-08	4.307724e-08
4.143051e-08	4.168182e-08	4.193313e-08	4.218444e-08	4.243575e-08	4.268706e-08	4.293837e-08	4.318968e-08	4.344099e-08
4.191423e-08	4.218926e-08	4.246429e-08	4.273932e-08	4.301435e-08	4.328938e-08	4.356441e-08	4.383944e-08	4.411447e-08
4.225296e-08	4.245382e-08	4.265468e-08	4.285554e-08	4.305640e-08	4.325726e-08	4.345812e-08	4.365898e-08	4.385984e-08
4.247968e-08	4.276966e-08	4.305964e-08	4.334962e-08	4.363960e-08	4.392958e-08	4.421956e-08	4.450954e-08	4.479952e-08
4.260730e-08	4.286010e-08	4.311290e-08	4.336570e-08	4.361850e-08	4.387130e-08	4.412410e-08	4.437690e-08	4.462970e-08
