0.05,1E-35,1E-35
0.15,1E-35,1E-35
0.25,1E-35,1E-35
0.35,1E-35,1E-35
0.45,1E-35,1E-35
0.55,1E-35,1E-35
0.65,1E-35,1E-35
0.75,1E-35,1E-35
0.85,1E-35,1E-35
0.95,1E-35,1E-35
1.05,2.1458E-12,2.91604E-12
1.15,2.48149E-12,1.93636E-12
1.25,9.62793E-12,8.98266E-12
1.35,3.47009E-10,3.22244E-10
1.45,2.03651E-10,1.99679E-10
1.55,4.94719E-10,5.48668E-10
1.65,1.72439E-9,2.11377E-9
1.75,5.73925E-8,6.90337E-8
1.85,2.95658E-8,3.02771E-8
1.95,3.11659E-9,3.25842E-9
2.05,1.11007E-8,1.18E-8
2.15,5.70634E-9,5.99761E-9
2.25,6.88772E-9,7.32212E-9
2.35,1.35739E-8,1.41102E-8
2.45,9.29171E-9,9.75832E-9
2.55,1.06097E-8,1.14517E-8
2.65,1.1498E-8,1.23662E-8
2.75,1.35295E-8,1.48517E-8
2.85,1.36845E-8,1.49206E-8
2.95,1.46825E-8,1.61291E-8
3.05,1.56827E-8,1.73748E-8
3.15,1.65264E-8,1.85539E-8
3.25,1.73227E-8,1.9415E-8
3.35,1.79604E-8,2.03088E-8
3.45,1.84641E-8,2.10317E-8
3.55,1.90849E-8,2.18147E-8
3.65,1.94234E-8,2.23163E-8
3.75,1.97647E-8,2.30255E-8
3.85,1.99713E-8,2.32095E-8
3.95,2.02306E-8,2.36856E-8
4.05,2.02871E-8,2.39921E-8
4.15,2.0421E-8,2.41841E-8
4.25,2.05682E-8,2.44551E-8
4.35,2.05264E-8,2.45039E-8
4.45,2.05151E-8,2.46344E-8
4.55,2.0445E-8,2.46092E-8
4.65,2.03595E-8,2.47226E-8
4.75,2.02814E-8,2.46066E-8
4.85,2.00864E-8,2.45254E-8
4.95,1.99096E-8,2.44265E-8
5.05,1.9811E-8,2.4396E-8
5.15,1.95856E-8,2.42073E-8
5.25,1.94724E-8,2.41309E-8
5.35,1.92362E-8,2.38838E-8
5.45,1.89859E-8,2.36203E-8
5.55,1.87063E-8,2.34806E-8
5.65,1.85513E-8,2.33389E-8
5.75,1.82897E-8,2.30901E-8
5.85,1.80158E-8,2.29021E-8
5.95,1.78248E-8,2.25791E-8
6.05,1.76261E-8,2.23909E-8
6.15,1.73563E-8,2.21935E-8
6.25,1.70306E-8,2.17244E-8
6.35,1.68322E-8,2.16181E-8
6.45,1.65453E-8,2.12202E-8
6.55,1.63865E-8,2.11324E-8
6.65,1.6109E-8,2.07724E-8
6.75,1.58404E-8,2.0603E-8
6.85,1.57096E-8,2.02854E-8
6.95,1.54515E-8,2.00248E-8
7.05,1.52256E-8,1.97721E-8
7.15,1.50333E-8,1.94877E-8
7.25,1.47511E-8,1.92262E-8
7.35,3.19069E-8,5.09262E-8
7.45,1.42483E-8,1.87539E-8
7.55,1.41531E-8,1.84829E-8
7.65,1.40492E-8,1.84944E-8
7.75,1.36251E-8,1.80563E-8
7.85,1.33618E-8,1.7753E-8
7.95,1.33372E-8,1.78065E-8
8.05,1.29715E-8,1.73477E-8
8.15,1.28526E-8,1.71164E-8
8.25,1.26824E-8,1.70207E-8
8.35,3.09835E-7,5.47768E-7
8.45,1.22336E-8,1.63196E-8
8.55,1.20517E-8,1.62203E-8
8.65,1.18076E-8,1.58379E-8
8.75,1.41062E-8,2.10281E-8
8.85,1.14253E-8,1.53956E-8
8.95,1.12808E-8,1.53469E-8
9.05,1.10297E-8,1.50301E-8
9.15,1.0953E-8,1.47875E-8
9.25,1.08564E-8,1.47354E-8
9.35,1.05996E-8,1.45093E-8
9.45,1.04819E-8,1.43067E-8
9.55,1.54651E-8,2.51314E-8
9.65,1.13483E-7,2.13901E-7
9.75,9.90118E-9,1.38312E-8
9.85,1.66538E-8,2.76729E-8
9.95,6.36242E-8,1.10666E-7
10.05,9.47969E-9,1.31087E-8
10.15,1.17253E-8,1.71715E-8
10.25,9.17685E-9,1.27403E-8
10.35,8.65654E-9,1.18505E-8
10.45,8.50424E-9,1.17239E-8
10.55,8.39597E-9,1.15021E-8
10.65,8.31854E-9,1.14084E-8
10.75,8.14634E-9,1.12022E-8
10.85,7.99201E-9,1.11275E-8
10.95,8.51784E-9,1.24849E-8
11.05,7.7447E-9,1.08234E-8
11.15,7.72552E-9,1.07454E-8
11.25,7.5675E-9,1.06168E-8
11.35,2.56222E-8,4.50215E-8
11.45,7.48005E-9,1.05832E-8
11.55,9.15222E-9,1.39779E-8
11.65,8.66604E-9,1.33563E-8
11.75,6.91125E-9,9.66364E-9
11.85,6.86243E-9,9.74748E-9
11.95,6.68025E-9,9.4011E-9
12.05,7.02186E-9,1.01752E-8
12.15,6.3753E-9,9.07731E-9
12.25,6.34188E-9,9.07137E-9
12.35,6.25969E-9,8.96977E-9
12.45,6.14986E-9,8.8362E-9
12.55,6.05784E-9,8.68199E-9
12.65,5.92488E-9,8.59715E-9
12.75,5.87289E-9,8.42945E-9
12.85,5.77815E-9,8.4483E-9
12.95,5.72028E-9,8.38966E-9
13.05,5.631E-9,8.23121E-9
13.15,5.57655E-9,8.13491E-9
13.25,5.40977E-9,8.10248E-9
13.35,5.3331E-9,7.94071E-9
13.45,5.24799E-9,7.84916E-9
13.55,5.15697E-9,7.73442E-9
13.65,5.06627E-9,7.66031E-9
13.75,4.99827E-9,7.57199E-9
13.85,4.87915E-9,7.4555E-9
13.95,4.85026E-9,7.36101E-9
14.05,4.72809E-9,7.31015E-9
14.15,4.63044E-9,7.21665E-9
14.25,4.59859E-9,7.04262E-9
14.35,4.46979E-9,7.05564E-9
14.45,4.45059E-9,6.95117E-9
14.55,4.28507E-9,6.88278E-9
14.65,4.24198E-9,6.78225E-9
14.75,4.17268E-9,6.6546E-9
14.85,4.09835E-9,6.61645E-9
14.95,4.02629E-9,6.44391E-9
15.05,3.96979E-9,6.41696E-9
15.15,3.89503E-9,6.3625E-9
15.25,3.81975E-9,6.27768E-9
15.35,3.75247E-9,6.16999E-9
15.45,3.70058E-9,6.13556E-9
15.55,3.55723E-9,6.0662E-9
15.65,3.49713E-9,5.92924E-9
15.75,3.43781E-9,5.86414E-9
15.85,3.35222E-9,5.78222E-9
15.95,3.2926E-9,5.76602E-9
16.05,3.26027E-9,5.60158E-9
16.15,3.16302E-9,5.56808E-9
16.25,3.09494E-9,5.50346E-9
16.35,2.98782E-9,5.42027E-9
16.45,2.96075E-9,5.37842E-9
16.55,2.88515E-9,5.30041E-9
16.65,2.8353E-9,5.27031E-9
16.75,2.71496E-9,5.09453E-9
16.85,2.67083E-9,5.07342E-9
16.95,2.60638E-9,4.98922E-9
17.05,2.54664E-9,4.9214E-9
17.15,2.43961E-9,4.87536E-9
17.25,2.41594E-9,4.87266E-9
17.35,2.30551E-9,4.71593E-9
17.45,2.26846E-9,4.73168E-9
17.55,2.18641E-9,4.60421E-9
17.65,2.11687E-9,4.53216E-9
17.75,2.0457E-9,4.45808E-9
17.85,1.97709E-9,4.39317E-9
17.95,1.89705E-9,4.37164E-9
18.05,1.82348E-9,4.3101E-9
18.15,1.73604E-9,4.2093E-9
18.25,1.70274E-9,4.16064E-9
18.35,1.59644E-9,4.10985E-9
18.45,1.55206E-9,4.05248E-9
18.55,1.46812E-9,3.92361E-9
18.65,1.39796E-9,3.90261E-9
18.75,1.29888E-9,3.84134E-9
18.85,1.25456E-9,3.76608E-9
18.95,1.1801E-9,3.7528E-9
19.05,1.06994E-9,3.69741E-9
19.15,9.88563E-10,3.62159E-9
19.25,9.16678E-10,3.54517E-9
19.35,8.15831E-10,3.53927E-9
19.45,7.23602E-10,3.42663E-9
19.55,6.39439E-10,3.3503E-9
19.65,5.16603E-10,3.32213E-9
19.75,4.2741E-10,3.32005E-9
19.85,3.20455E-10,3.22814E-9
19.95,2.71408E-10,3.16328E-9
20.05,1E-35,3.05814E-9
20.15,1E-35,3.07885E-9
20.25,1E-35,2.9689E-9
20.35,1E-35,2.93149E-9
20.45,1E-35,2.88951E-9
20.55,1E-35,2.87471E-9
20.65,1E-35,2.72775E-9
20.75,1E-35,2.73642E-9
20.85,1E-35,2.69282E-9
20.95,1E-35,2.62038E-9
21.05,1E-35,2.54212E-9
21.15,1E-35,2.49205E-9
21.25,1E-35,2.43726E-9
21.35,1E-35,2.42348E-9
21.45,1E-35,2.32046E-9
21.55,1E-35,2.28488E-9
21.65,1E-35,2.23872E-9
21.75,1E-35,2.18308E-9
21.85,1E-35,2.16036E-9
21.95,1E-35,2.11985E-9
22.05,1E-35,2.07854E-9
22.15,1E-35,1.94652E-9
22.25,1E-35,1.89677E-9
22.35,1E-35,1.88284E-9
22.45,1E-35,1.8071E-9
22.55,1E-35,1.72999E-9
22.65,1E-35,1.66899E-9
22.75,1E-35,1.63198E-9
